id;goal_id;goal;makedate;user_id;origin_id;origin;degree_id_1;degree_name_1;degree_origin_1;subject_id_1;subject_name_1;subject_origin_id_1;semester_1;degree_id_2;degree_name_2;degree_origin_2;subject_id_2;subject_name_2;subject_origin_id_2;semester_2;degree_id_3;degree_name_3;degree_origin_3;subject_id_3;subject_name_3;subject_origin_id_3;semester_3;degree_id_4;degree_name_4;degree_origin_4;subject_id_4;subject_name_4;subject_origin_id_4;semester_4;degree_id_5;degree_name_5;degree_origin_5;subject_id_5;subject_name_5;subject_origin_id_5;semester_5;social goals;communication and contact;volunteer work and idealism;career goals;grades;duration of studies;graduation;orientation;job opportunities;networking;status and wealth;safety;educational goals;knowledge;comprehension;competences;personal growth;scientific methods;concrete goals;practical experiences;going abroad;foreign languages;temporal scope;within this semester;within studies;beyond studies;private or professional;professional;private;other tags;nonsense;fun, happiness, satisfaction;S.M.A.R.T.;programming;too vague;sport
716;1109;noch ein Praktikum machen;2019-04-05 07:25:45.601000+00:00;id: de.uni-bremen.elearning, origin: c80dfb7ae7c0725d70c656e51dee3ef7;c80dfb7ae7c0725d70c656e51dee3ef7;de.uni-bremen.elearning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
717;1110;ein guter Berufsabschluss;2019-04-05 08:05:31.031000+00:00;id: de.uni-bremen.elearning, origin: dcc75a28f95293f6c16192b094c7a296;dcc75a28f95293f6c16192b094c7a296;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;81.0;Systems Engineering B.Sc. / M.Sc.;616;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
718;1112;Produktivität und Progress;2019-04-05 08:07:22.178000+00:00;id: de.uni-bremen.elearning, origin: dcc75a28f95293f6c16192b094c7a296;dcc75a28f95293f6c16192b094c7a296;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;81.0;Systems Engineering B.Sc. / M.Sc.;616;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
719;1113;Bewahrung eigener Funktionalität;2019-04-05 08:07:50.801000+00:00;id: de.uni-bremen.elearning, origin: dcc75a28f95293f6c16192b094c7a296;dcc75a28f95293f6c16192b094c7a296;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;81.0;Systems Engineering B.Sc. / M.Sc.;616;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
720;1115;den Bachelor im Wintersemester erfolgreich schreiben;2019-04-05 08:28:38.718000+00:00;id: de.uni-bremen.elearning, origin: 6db5e50bb50445a1779835bd0622a66e;6db5e50bb50445a1779835bd0622a66e;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;89.0;Pflegewissenschaft, BA (duales Programm);1031;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
721;1118;Über das menschliche Gehirn zu lernen und wie es funktioniert.;2019-04-05 09:19:22.596000+00:00;id: de.uos.studip, origin: c19c0db3714e12736e1353ad0e63ece3;c19c0db3714e12736e1353ad0e63ece3;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
722;1119;Viel lernen;2019-04-05 10:21:41.433000+00:00;id: de.uni-bremen.elearning, origin: 984b2dce5d55cbc7177aa2075107109f;984b2dce5d55cbc7177aa2075107109f;de.uni-bremen.elearning;17.0;;none;90.0;Physik, B.Sc.;813;1.0;17.0;;none;54.0;Wirtschaftswissenschaft, B.Sc.;776;7.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
723;1120;Massenvernichtungswaffen erforschen;2019-04-05 10:22:22.802000+00:00;id: de.uni-bremen.elearning, origin: 984b2dce5d55cbc7177aa2075107109f;984b2dce5d55cbc7177aa2075107109f;de.uni-bremen.elearning;17.0;;none;90.0;Physik, B.Sc.;813;1.0;17.0;;none;54.0;Wirtschaftswissenschaft, B.Sc.;776;7.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False
724;1121;Für Master qualifizieren;2019-04-05 10:23:21.713000+00:00;id: de.uni-bremen.elearning, origin: 984b2dce5d55cbc7177aa2075107109f;984b2dce5d55cbc7177aa2075107109f;de.uni-bremen.elearning;17.0;;none;90.0;Physik, B.Sc.;813;1.0;17.0;;none;54.0;Wirtschaftswissenschaft, B.Sc.;776;7.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
725;1122;Zur Energiewende beitragen;2019-04-05 10:23:32.799000+00:00;id: de.uni-bremen.elearning, origin: 984b2dce5d55cbc7177aa2075107109f;984b2dce5d55cbc7177aa2075107109f;de.uni-bremen.elearning;17.0;;none;90.0;Physik, B.Sc.;813;1.0;17.0;;none;54.0;Wirtschaftswissenschaft, B.Sc.;776;7.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
726;1124;Welt verändern;2019-04-05 10:24:36.629000+00:00;id: de.uni-bremen.elearning, origin: 984b2dce5d55cbc7177aa2075107109f;984b2dce5d55cbc7177aa2075107109f;de.uni-bremen.elearning;17.0;;none;90.0;Physik, B.Sc.;813;1.0;17.0;;none;54.0;Wirtschaftswissenschaft, B.Sc.;776;7.0;;;;;;;;;;;;;;;;;;;;;;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
727;1125;Sich mit Gleichgesinnten umgeben;2019-04-05 10:25:05.513000+00:00;id: de.uni-bremen.elearning, origin: 984b2dce5d55cbc7177aa2075107109f;984b2dce5d55cbc7177aa2075107109f;de.uni-bremen.elearning;17.0;;none;90.0;Physik, B.Sc.;813;1.0;17.0;;none;54.0;Wirtschaftswissenschaft, B.Sc.;776;7.0;;;;;;;;;;;;;;;;;;;;;;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
728;1134;Mein Studium abschließen;2019-04-05 10:33:17.739000+00:00;id: de.uni-bremen.elearning, origin: 52af59288933ef2b059f22bec5920b64;52af59288933ef2b059f22bec5920b64;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;70.0;Informatik B.Sc.;689;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
729;1137;Erfahrungen mit neuen Menschen machen;2019-04-05 10:40:21.540000+00:00;id: de.uos.studip, origin: 46cd5484c8d3dec4b7c250b21254dcaa;46cd5484c8d3dec4b7c250b21254dcaa;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False
730;1138;Lernen wie man Essays richtig schreibt.;2019-04-05 10:40:50.479000+00:00;id: de.uos.studip, origin: 46cd5484c8d3dec4b7c250b21254dcaa;46cd5484c8d3dec4b7c250b21254dcaa;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
731;1139;Abschluss;2019-04-05 11:26:22.136000+00:00;id: de.uni-bremen.elearning, origin: f0dbacdc609320c3a0a12702425e97bf;f0dbacdc609320c3a0a12702425e97bf;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;49.0;Geschichte, B.A./ Mag./ LA;268;4.0;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;58.0;Philosophie, B.A./Mag.;281;4.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
732;1140;Praktikum;2019-04-05 11:26:38.390000+00:00;id: de.uni-bremen.elearning, origin: f0dbacdc609320c3a0a12702425e97bf;f0dbacdc609320c3a0a12702425e97bf;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;49.0;Geschichte, B.A./ Mag./ LA;268;4.0;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;58.0;Philosophie, B.A./Mag.;281;4.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;True;False;True;False;False;True;False;False;False
733;1142;Fremdsprache;2019-04-05 11:27:35.845000+00:00;id: de.uni-bremen.elearning, origin: f0dbacdc609320c3a0a12702425e97bf;f0dbacdc609320c3a0a12702425e97bf;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;49.0;Geschichte, B.A./ Mag./ LA;268;4.0;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;58.0;Philosophie, B.A./Mag.;281;4.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
734;1143;BWL Kurs;2019-04-05 11:28:13.057000+00:00;id: de.uni-bremen.elearning, origin: f0dbacdc609320c3a0a12702425e97bf;f0dbacdc609320c3a0a12702425e97bf;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;49.0;Geschichte, B.A./ Mag./ LA;268;4.0;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;58.0;Philosophie, B.A./Mag.;281;4.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
735;1144;Wissensbefriedigung ;2019-04-05 12:08:27.034000+00:00;id: de.uos.studip, origin: d93f637cda9248879f0e4212f51d89db;d93f637cda9248879f0e4212f51d89db;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
736;1145;mehr über mich selbst zu lernen;2019-04-05 12:08:47.268000+00:00;id: de.uos.studip, origin: d93f637cda9248879f0e4212f51d89db;d93f637cda9248879f0e4212f51d89db;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False
737;1146;neue Fähigkeiten erlernen;2019-04-05 12:08:58.663000+00:00;id: de.uos.studip, origin: d93f637cda9248879f0e4212f51d89db;d93f637cda9248879f0e4212f51d89db;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
738;1147;Programmieren;2019-04-05 12:16:31.950000+00:00;id: de.uos.studip, origin: 4d09e3d7c65c2530bf773183bbcfca4c;4d09e3d7c65c2530bf773183bbcfca4c;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
739;1149;Auslandssemester;2019-04-05 12:24:07.367000+00:00;id: de.uos.studip, origin: 4d09e3d7c65c2530bf773183bbcfca4c;4d09e3d7c65c2530bf773183bbcfca4c;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False
740;1151;Digitale Bildung;2019-04-05 12:24:41.950000+00:00;id: de.uos.studip, origin: 4d09e3d7c65c2530bf773183bbcfca4c;4d09e3d7c65c2530bf773183bbcfca4c;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
741;1152;Berufschancen auf einem sich wandelnden Arbeitsmarkt;2019-04-05 12:25:37.873000+00:00;id: de.uos.studip, origin: 4d09e3d7c65c2530bf773183bbcfca4c;4d09e3d7c65c2530bf773183bbcfca4c;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False
742;1153;gut Enlisch sprechen;2019-04-05 12:27:43.401000+00:00;id: de.uos.studip, origin: 4d09e3d7c65c2530bf773183bbcfca4c;4d09e3d7c65c2530bf773183bbcfca4c;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
743;1154;zweite Fremdsprache lernen;2019-04-05 12:31:46.872000+00:00;id: de.uos.studip, origin: 4d09e3d7c65c2530bf773183bbcfca4c;4d09e3d7c65c2530bf773183bbcfca4c;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
744;1157;Einen guten Abschluss haben;2019-04-05 13:38:40.545000+00:00;id: de.uos.studip, origin: 9b2cf5db1f27552d8c2552594e583d89;9b2cf5db1f27552d8c2552594e583d89;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
745;1158;Wissen zu erweitern für das spätere Berufsfeld;2019-04-05 13:39:42.542000+00:00;id: de.uos.studip, origin: 9b2cf5db1f27552d8c2552594e583d89;9b2cf5db1f27552d8c2552594e583d89;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
746;1159;Schlüsselkompetenzen;2019-04-05 13:39:55.833000+00:00;id: de.uos.studip, origin: 9b2cf5db1f27552d8c2552594e583d89;9b2cf5db1f27552d8c2552594e583d89;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
747;1162;Gute Perspektiven am Arbeitsmarkt;2019-04-05 14:16:03.491000+00:00;id: de.uos.studip, origin: 8bd885a1665d2d33676cb79ae01b7668;8bd885a1665d2d33676cb79ae01b7668;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False
748;1165;Überblick über die Informatik erlangen;2019-04-05 14:19:06.275000+00:00;id: de.uos.studip, origin: 223cfd0b9ba6ab2b46c884e4badc1c7a;223cfd0b9ba6ab2b46c884e4badc1c7a;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
749;1166;Bachelor of Sience Informatik;2019-04-05 14:34:37.497000+00:00;id: de.uos.studip, origin: 576d78f8a6fbb22d72ba4870cad1a28e;576d78f8a6fbb22d72ba4870cad1a28e;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
750;1167;Einen möglichst vollständigen Überblick über die Teilbereiche der Informatik erlangen.;2019-04-05 14:45:33.410000+00:00;id: de.uos.studip, origin: b3501fa1c7482d379d94afdd7e313e02;b3501fa1c7482d379d94afdd7e313e02;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
751;1168;Findung eines/Spezialisierung auf ein Teilgebiet der Informatik;2019-04-05 14:46:43.607000+00:00;id: de.uos.studip, origin: b3501fa1c7482d379d94afdd7e313e02;b3501fa1c7482d379d94afdd7e313e02;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
752;1169;Studium abschließen bevor ich als Langzeitstudent gelte;2019-04-05 14:50:19.729000+00:00;id: de.uos.studip, origin: c92816e4549d997cbb73ef44d081bfe8;c92816e4549d997cbb73ef44d081bfe8;de.uos.studip;8.0;2-Fächer-Bachelor;91;5.0;Informatik;79;10.0;8.0;2-Fächer-Bachelor;91;6.0;Mathematik;105;10.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
753;1171;Nach meinem Bachelorabschluss einen Masterstudienplatz in Darmstadt bekommen;2019-04-05 15:05:14.853000+00:00;id: de.uos.studip, origin: a4ff8b0209a854e5d8a3b16518474558;a4ff8b0209a854e5d8a3b16518474558;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;False;False;False
